Page,3,Page No. 3,0,,,,,,,,,,,,,,,,,
LINE,169,40,0,2,65536,,5,299,77,12632256,0,1,5,1,1,0,0,0,END,0
LINE,347,31,0,0,65536,,5,629,86,0,12615935,2,6,1,1,0,0,0,END,0
LINE,676,40,0,2,65536,,5,808,77,8421504,0,1,6,1,1,0,0,0,END,0
LINE,454,618,0,1,65536,,5,618,675,0,16765864,1,6,1,1,0,0,0,END,0
LINE,619,618,0,1,65536,,5,783,675,0,16765864,1,6,1,1,0,0,0,END,0
LINE,784,618,0,1,65536,,5,948,675,0,16765864,1,6,1,1,0,0,0,END,0
LINE,949,618,0,1,65536,,5,1113,675,0,16765864,1,6,1,1,0,0,0,END,0
LINE,67,203,0,0,65536,,5,581,489,12632256,0,1,0,1,0,0,0,0,END,0
LINE,67,228,0,0,65536,,5,580,228,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,67,254,0,0,65536,,5,580,254,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,67,280,0,0,65536,,5,580,280,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,67,306,0,0,65536,,5,580,306,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,67,384,0,0,65536,,5,580,384,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,68,358,0,0,65536,,5,580,358,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,67,332,0,0,65536,,5,580,332,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,67,410,0,0,65536,,5,580,410,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,67,436,0,0,65536,,5,580,436,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,67,462,0,0,65536,,5,580,462,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,107,203,0,0,65536,,5,107,489,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,187,203,0,0,65536,,5,187,489,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,498,203,0,0,65536,,5,498,489,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,539,203,0,0,65536,,5,539,489,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,67,154,0,0,65536,,5,427,190,12632256,0,1,0,1,0,0,0,0,END,0
LINE,584,203,0,0,65536,,5,1084,489,12632256,0,1,0,1,0,0,0,0,END,0
LINE,584,228,0,0,65536,,5,1084,228,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,584,254,0,0,65536,,5,1084,254,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,584,280,0,0,65536,,5,1084,280,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,584,306,0,0,65536,,5,1084,306,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,584,384,0,0,65536,,5,1084,384,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,585,358,0,0,65536,,5,1084,358,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,584,332,0,0,65536,,5,1084,332,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,584,410,0,0,65536,,5,1084,410,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,584,436,0,0,65536,,5,1084,436,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,584,462,0,0,65536,,5,1084,462,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,634,228,0,0,65536,,5,634,489,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,684,228,0,0,65536,,5,684,489,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,734,228,0,0,65536,,5,734,489,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,784,228,0,0,65536,,5,784,489,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,834,228,0,0,65536,,5,834,489,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,884,228,0,0,65536,,5,884,489,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,934,228,0,0,65536,,5,934,489,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,984,228,0,0,65536,,5,984,489,16777215,16777215,1,0,0,0,0,0,0,END,0
LINE,1034,228,0,0,65536,,5,1034,489,16777215,16777215,1,0,0,0,0,0,0,END,0
